stem,state,start_frame,end_frame,start_sec,end_sec,duration_sec,context,animal_id,day,experiment
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,787,793,26.23,26.43,0.23,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,794,871,26.47,29.03,2.6,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,872,893,29.07,29.77,0.73,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,894,948,29.8,31.6,1.83,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,949,980,31.63,32.67,1.07,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,981,1111,32.7,37.03,4.37,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,1112,1133,37.07,37.77,0.73,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,1134,1342,37.8,44.73,6.97,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,1343,1368,44.77,45.6,0.87,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,1369,1519,45.63,50.63,5.03,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,1520,1542,50.67,51.4,0.77,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,1543,1712,51.43,57.07,5.67,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,1713,1724,57.1,57.47,0.4,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,1725,1909,57.5,63.63,6.17,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,1910,1976,63.67,65.87,2.23,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,1977,2071,65.9,69.03,3.17,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,2072,2094,69.07,69.8,0.77,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,2095,2190,69.83,73.0,3.2,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,2191,2279,73.03,75.97,2.97,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,2280,2459,76.0,81.97,6.0,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,2460,2478,82.0,82.6,0.63,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,2479,2502,82.63,83.4,0.8,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,2503,2700,83.43,90.0,6.6,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,2701,2743,90.03,91.43,1.43,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,2744,2751,91.47,91.7,0.27,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,2752,2792,91.73,93.07,1.37,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,2793,2880,93.1,96.0,2.93,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,2881,2971,96.03,99.03,3.03,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,2972,3269,99.07,108.97,9.93,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,3270,3317,109.0,110.57,1.6,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,3318,3335,110.6,111.17,0.6,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,3336,3391,111.2,113.03,1.87,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,3392,3470,113.07,115.67,2.63,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,3471,3503,115.7,116.77,1.1,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,3504,3925,116.8,130.83,14.07,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,3926,3954,130.87,131.8,0.97,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,3955,4888,131.83,162.93,31.13,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,4889,4938,162.97,164.6,1.67,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,4939,4947,164.63,164.9,0.3,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,4948,4961,164.93,165.37,0.47,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,4962,5268,165.4,175.6,10.23,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,5269,5281,175.63,176.03,0.43,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,-1,5282,5396,176.07,179.87,3.83,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9012,9,5397,6301,179.9,210.03,30.17,A,9012,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,9,0,1960,0.0,65.33,65.37,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,-1,1961,1985,65.37,66.17,0.83,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,9,1986,2486,66.2,82.87,16.7,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,9,2490,2661,83.0,88.7,5.73,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,-1,2662,2669,88.73,88.97,0.27,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,9,2670,2724,89.0,90.8,1.83,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,-1,2725,2732,90.83,91.07,0.27,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,9,2733,4109,91.1,136.97,45.9,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,-1,4110,4124,137.0,137.47,0.5,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,9,4125,5293,137.5,176.43,38.97,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,-1,5294,5314,176.47,177.13,0.7,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,9,5315,5549,177.17,184.97,7.83,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,-1,5550,5818,185.0,193.93,8.97,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,9,5819,5851,193.97,195.03,1.1,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,-1,5852,5892,195.07,196.4,1.37,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,9,5893,5904,196.43,196.8,0.4,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,-1,5905,5945,196.83,198.17,1.37,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,9,5946,5967,198.2,198.9,0.73,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,-1,5968,6019,198.93,200.63,1.73,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,9,6020,6282,200.67,209.4,8.77,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9014,-1,6283,6300,209.43,210.0,0.6,A,9014,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,0,524,0.0,17.47,17.5,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,1,525,533,17.5,17.77,0.3,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,534,850,17.8,28.33,10.57,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,851,892,28.37,29.73,1.4,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,893,943,29.77,31.43,1.7,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,944,966,31.47,32.2,0.77,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,967,1015,32.23,33.83,1.63,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,1016,1051,33.87,35.03,1.2,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,2,1052,1079,35.07,35.97,0.93,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,1080,1226,36.0,40.87,4.9,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,1227,1251,40.9,41.7,0.83,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,1252,1396,41.73,46.53,4.83,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,1397,1455,46.57,48.5,1.97,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,1456,1657,48.53,55.23,6.73,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,1659,1842,55.3,61.4,6.13,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,1843,1974,61.43,65.8,4.4,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,1975,2046,65.83,68.2,2.4,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,2047,2313,68.23,77.1,8.9,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,2314,2371,77.13,79.03,1.93,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,2372,2549,79.07,84.97,5.93,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,2,2550,2573,85.0,85.77,0.8,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,2574,2670,85.8,89.0,3.23,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,2671,2704,89.03,90.13,1.13,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,2705,2829,90.17,94.3,4.17,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,2830,2925,94.33,97.5,3.2,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,2926,3130,97.53,104.33,6.83,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,3131,3408,104.37,113.6,9.27,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,3409,3554,113.63,118.47,4.87,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,3555,3564,118.5,118.8,0.33,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,3565,3755,118.83,125.17,6.37,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,-1,3756,3765,125.2,125.5,0.33,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,3766,5314,125.53,177.13,51.63,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,0,5315,5341,177.17,178.03,0.9,A,9016,4,CFD
20241119_Box_2_CFD_Day_4_(Context_A)_9016,9,5342,6254,178.07,208.47,30.43,A,9016,4,CFD
